symbol,side,system,trend_tf,trigger_tf,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl_points,pnl_pct,pnl_pct_net,lot_size,fee_pct_rt
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-08-08 17:00:00+00:00,116678.0,2025-08-11 12:00:00+00:00,119998.0004,trailing_sl_hit,3320.0004,2.8454,2.8444,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-08-11 14:00:00+00:00,120207.0,2025-08-11 19:00:00+00:00,119168.336,trailing_sl_hit,-1038.664,-0.8641,-0.8651,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-08-12 12:00:00+00:00,119238.0,2025-08-14 06:00:00+00:00,121373.8276,trailing_sl_hit,2135.8276,1.7912,1.7902,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-08-21 02:00:00+00:00,114009.0,2025-08-22 14:00:00+00:00,113841.6987,trailing_sl_hit,167.3013,0.1467,0.1457,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-08-27 07:00:00+00:00,110699.5,2025-08-27 13:00:00+00:00,111569.4375,trailing_sl_hit,-869.9375,-0.7859,-0.7869,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-08-27 22:00:00+00:00,111366.0,2025-08-28 04:00:00+00:00,112419.4601,trailing_sl_hit,-1053.4601,-0.9459,-0.9469,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-08-30 16:00:00+00:00,108772.5,2025-08-31 01:00:00+00:00,109444.781,trailing_sl_hit,-672.281,-0.6181,-0.6191,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-08-31 04:00:00+00:00,108785.0,2025-09-01 07:00:00+00:00,108964.4138,trailing_sl_hit,-179.4138,-0.1649,-0.1659,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-09-01 10:00:00+00:00,108537.5,2025-09-01 13:00:00+00:00,109399.1016,trailing_sl_hit,-861.6016,-0.7938,-0.7948,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-09-01 21:00:00+00:00,107756.0,2025-09-01 23:00:00+00:00,108691.9251,trailing_sl_hit,-935.9251,-0.8686,-0.8696,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-09-13 19:00:00+00:00,115763.5,2025-09-14 13:00:00+00:00,115245.4519,trailing_sl_hit,-518.0481,-0.4475,-0.4485,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-09-14 20:00:00+00:00,115756.5,2025-09-14 23:00:00+00:00,115317.8748,trailing_sl_hit,-438.6252,-0.3789,-0.3799,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-09-15 04:00:00+00:00,116018.5,2025-09-15 08:00:00+00:00,115463.3732,trailing_sl_hit,-555.1268,-0.4785,-0.4795,100,0.001
